Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Year,Disaster Type,Iso,Country Name,Occurrence,Total deaths,Injured,Affected,Homeless,Total affected,Total damage
Romania,ROU,"Population, total",SP.POP.TOTL,"18,406,905","18,555,250","18,676,550","18,797,850","18,919,126","19,031,576","19,215,450","19,534,242","19,799,831","20,009,141","20,250,398","20,461,567","20,657,957","20,835,681","21,029,429","21,293,583","21,551,634","21,756,096","21,951,464","22,090,488","22,242,653","22,415,169","22,515,389","22,588,790","22,655,940","22,755,427","22,859,269","22,949,430","23,057,662","23,161,458","23,201,835","23,001,155","22,794,284","22,763,280","22,730,211","22,684,270","22,619,004","22,553,978","22,507,344","22,472,040","22,442,971","22,131,970","21,730,496","21,574,326","21,451,748","21,319,685","21,193,760","20,882,982","20,537,875","20,367,487","20,246,871","20,147,528","20,058,035","19,983,693","19,908,979","19,832,389",null,1977,Earthquake,ROU,Romania,1,"1,641","11,300",200000,175000,386300,2000000000
Rwanda,RWA,"Population, total",SP.POP.TOTL,"2,933,424","2,996,091","3,050,596","3,102,968","3,161,719","3,232,937","3,319,077","3,418,313","3,527,260","3,640,591","3,754,546","3,868,345","3,983,707","4,102,336","4,226,836","4,359,166","4,499,720","4,648,070","4,804,375","4,968,628","5,140,786","5,313,908","5,486,431","5,669,251","5,877,556","6,117,966","6,410,594","6,742,390","7,048,075","7,239,097","7,259,740","7,071,393","6,712,924","6,300,358","5,995,987","5,912,755","6,097,688","6,506,118","7,047,196","7,585,143","8,021,875","8,329,113","8,539,029","8,686,469","8,828,956","9,008,230","9,231,041","9,481,083","9,750,314","10,024,594","10,293,669","10,556,429","10,817,350","11,078,095","11,341,544","11,609,666",null,1974,Flood,RWA,Rwanda,1,null,null,1900000,null,1900000,null
Rwanda,RWA,"Population, total",SP.POP.TOTL,"2,933,424","2,996,091","3,050,596","3,102,968","3,161,719","3,232,937","3,319,077","3,418,313","3,527,260","3,640,591","3,754,546","3,868,345","3,983,707","4,102,336","4,226,836","4,359,166","4,499,720","4,648,070","4,804,375","4,968,628","5,140,786","5,313,908","5,486,431","5,669,251","5,877,556","6,117,966","6,410,594","6,742,390","7,048,075","7,239,097","7,259,740","7,071,393","6,712,924","6,300,358","5,995,987","5,912,755","6,097,688","6,506,118","7,047,196","7,585,143","8,021,875","8,329,113","8,539,029","8,686,469","8,828,956","9,008,230","9,231,041","9,481,083","9,750,314","10,024,594","10,293,669","10,556,429","10,817,350","11,078,095","11,341,544","11,609,666",null,1976,Drought,RWA,Rwanda,1,null,null,1700000,null,1700000,null
Rwanda,RWA,"Population, total",SP.POP.TOTL,"2,933,424","2,996,091","3,050,596","3,102,968","3,161,719","3,232,937","3,319,077","3,418,313","3,527,260","3,640,591","3,754,546","3,868,345","3,983,707","4,102,336","4,226,836","4,359,166","4,499,720","4,648,070","4,804,375","4,968,628","5,140,786","5,313,908","5,486,431","5,669,251","5,877,556","6,117,966","6,410,594","6,742,390","7,048,075","7,239,097","7,259,740","7,071,393","6,712,924","6,300,358","5,995,987","5,912,755","6,097,688","6,506,118","7,047,196","7,585,143","8,021,875","8,329,113","8,539,029","8,686,469","8,828,956","9,008,230","9,231,041","9,481,083","9,750,314","10,024,594","10,293,669","10,556,429","10,817,350","11,078,095","11,341,544","11,609,666",null,1978,Epidemic,RWA,Rwanda,2,17,null,2000,null,2000,null
Samoa,WSM,"Population, total",SP.POP.TOTL,"108,645","112,121","115,786","119,564","123,354","127,068","130,687","134,194","137,503","140,520","143,175","145,437","147,323","148,889","150,219","151,383","152,390","153,244","154,010","154,763","155,554","156,435","157,401","158,383","159,281","160,030","160,591","161,014","161,424","162,001","162,865","164,073","165,568","167,206","168,786","170,158","171,276","172,191","172,979","173,758","174,614","175,567","176,592","177,677","178,794","179,928","181,072","182,238","183,440","184,700","186,029","187,434","188,901","190,390","191,845","193,228",null,1964,Storm,WSM,Samoa,1,250,null,null,null,null,null
Samoa,WSM,"Population, total",SP.POP.TOTL,"108,645","112,121","115,786","119,564","123,354","127,068","130,687","134,194","137,503","140,520","143,175","145,437","147,323","148,889","150,219","151,383","152,390","153,244","154,010","154,763","155,554","156,435","157,401","158,383","159,281","160,030","160,591","161,014","161,424","162,001","162,865","164,073","165,568","167,206","168,786","170,158","171,276","172,191","172,979","173,758","174,614","175,567","176,592","177,677","178,794","179,928","181,072","182,238","183,440","184,700","186,029","187,434","188,901","190,390","191,845","193,228",null,1966,Storm,WSM,Samoa,1,10,null,95000,null,95000,600000
Samoa,WSM,"Population, total",SP.POP.TOTL,"108,645","112,121","115,786","119,564","123,354","127,068","130,687","134,194","137,503","140,520","143,175","145,437","147,323","148,889","150,219","151,383","152,390","153,244","154,010","154,763","155,554","156,435","157,401","158,383","159,281","160,030","160,591","161,014","161,424","162,001","162,865","164,073","165,568","167,206","168,786","170,158","171,276","172,191","172,979","173,758","174,614","175,567","176,592","177,677","178,794","179,928","181,072","182,238","183,440","184,700","186,029","187,434","188,901","190,390","191,845","193,228",null,1968,Storm,WSM,Samoa,1,null,4,null,null,4,238000
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,"4,086,539","4,218,879","4,362,863","4,516,663","4,677,409","4,843,635","5,015,672","5,196,349","5,389,848","5,601,649","5,836,394","6,096,106","6,382,106","6,697,486","7,045,477","7,428,705","7,845,300","8,295,384","8,785,326","9,323,290","9,912,917","10,556,936","11,247,085","11,962,244","12,674,089","13,361,284","14,016,569","14,642,354","15,239,174","15,810,980","16,361,453","16,890,555","17,398,523","17,890,529","18,373,412","18,853,670","19,331,311","19,809,633","20,302,193","20,825,955","21,392,273","22,007,937","22,668,102","23,357,887","24,055,573","24,745,230","25,419,994","26,083,522","26,742,842","27,409,491","28,090,647","28,788,438","29,496,047","30,201,051","30,886,545","31,540,372",null,1964,Flood,SAU,Saudi Arabia,1,20,null,1000,null,1000,null
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1965,Epidemic,SEN,Senegal,1,60,null,150,null,150,null
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1966,Drought,SEN,Senegal,1,null,null,null,null,null,null
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1966,Flood,SEN,Senegal,1,null,null,2000,null,2000,50000
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1969,Drought,SEN,Senegal,1,null,null,1400000,null,1400000,74800000
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1977,Drought,SEN,Senegal,1,null,null,3715000,null,3715000,300000000
Senegal,SEN,"Population, total",SP.POP.TOTL,"3,177,560","3,265,558","3,356,421","3,450,418","3,547,939","3,649,308","3,754,268","3,862,783","3,975,614","4,093,763","4,217,754","4,348,499","4,485,342","4,625,377","4,764,623","4,900,491","5,031,849","5,160,313","5,289,445","5,424,299","5,568,651","5,723,541","5,888,261","6,062,682","6,246,140","6,438,024","6,638,186","6,846,556","7,062,540","7,285,378","7,514,201","7,749,559","7,990,736","8,234,147","8,475,136","8,710,746","8,939,438","9,163,184","9,386,923","9,617,641","9,860,578","10,118,078","10,389,457","10,673,320","10,967,016","11,268,994","11,578,430","11,897,230","12,229,703","12,581,624","12,956,791","13,357,003","13,780,108","14,221,041","14,672,557","15,129,273",null,1978,Epidemic,SEN,Senegal,1,5,null,298,null,298,null
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,"2,181,701","2,210,169","2,239,581","2,269,890","2,301,023","2,332,999","2,365,801","2,399,667","2,435,197","2,473,165","2,514,151","2,558,395","2,605,837","2,656,380","2,709,797","2,765,914","2,824,827","2,886,607","2,951,001","3,017,670","3,086,406","3,155,368","3,224,346","3,296,530","3,376,371","3,466,044","3,569,102","3,681,945","3,791,078","3,878,211","3,931,208","3,945,899","3,929,182","3,893,891","3,858,559","3,837,807","3,833,053","3,843,472","3,878,475","3,948,800","4,060,709","4,220,198","4,422,154","4,647,701","4,870,467","5,071,271","5,243,214","5,391,108","5,521,838","5,647,194","5,775,902","5,908,908","6,043,157","6,178,859","6,315,627","6,453,184",null,1975,Storm,SLE,Sierra Leone,1,1,null,10000,null,10000,3600000
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1966,Storm,SLB,Solomon Islands,1,3,null,1000,null,1000,null
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1967,Storm,SLB,Solomon Islands,1,12,null,null,null,null,null
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1968,Storm,SLB,Solomon Islands,1,1,null,null,200,200,null
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1971,Volcanic activity,SLB,Solomon Islands,1,null,null,6000,null,6000,null
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1975,Earthquake,SLB,Solomon Islands,1,200,null,null,null,null,null
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,"117,869","121,403","125,068","128,863","132,787","136,847","141,027","145,354","149,926","154,876","160,292","166,214","172,599","179,354","186,338","193,447","200,642","207,942","215,353","222,905","230,614","238,488","246,502","254,602","262,719","270,809","278,846","286,868","294,962","303,258","311,849","320,764","329,984","339,490","349,250","359,236","369,438","379,859","390,489","401,319","412,336","423,535","434,893","446,352","457,841","469,306","480,716","492,075","503,410","514,767","526,177","537,648","549,162","560,685","572,171","583,591",null,1977,Earthquake,SLB,Solomon Islands,1,34,1,1000,null,1001,null
Somalia,SOM,"Population, total",SP.POP.TOTL,"2,756,380","2,814,683","2,874,944","2,937,360","3,002,173","3,069,558","3,144,244","3,227,245","3,311,111","3,385,414","3,445,420","3,477,568","3,490,295","3,526,527","3,644,572","3,880,955","4,259,636","4,754,149","5,289,049","5,758,961","6,089,707","6,251,730","6,271,538","6,199,671","6,113,252","6,068,425","6,082,723","6,138,907","6,217,331","6,285,456","6,321,615","6,319,531","6,294,017","6,269,244","6,278,911","6,346,440","6,480,888","6,672,781","6,904,231","7,148,406","7,385,416","7,610,053","7,827,203","8,039,104","8,251,054","8,466,938","8,686,939","8,909,015","9,132,589","9,356,827","9,581,714","9,806,670","10,033,630","10,268,157","10,517,569","10,787,104",null,1961,Flood,SOM,Somalia,1,200,null,null,null,null,null
Somalia,SOM,"Population, total",SP.POP.TOTL,"2,756,380","2,814,683","2,874,944","2,937,360","3,002,173","3,069,558","3,144,244","3,227,245","3,311,111","3,385,414","3,445,420","3,477,568","3,490,295","3,526,527","3,644,572","3,880,955","4,259,636","4,754,149","5,289,049","5,758,961","6,089,707","6,251,730","6,271,538","6,199,671","6,113,252","6,068,425","6,082,723","6,138,907","6,217,331","6,285,456","6,321,615","6,319,531","6,294,017","6,269,244","6,278,911","6,346,440","6,480,888","6,672,781","6,904,231","7,148,406","7,385,416","7,610,053","7,827,203","8,039,104","8,251,054","8,466,938","8,686,939","8,909,015","9,132,589","9,356,827","9,581,714","9,806,670","10,033,630","10,268,157","10,517,569","10,787,104",null,1964,Drought,SOM,Somalia,1,50,null,700000,null,700000,null
